,brand_name,best_price,os,memory_size,battery_size,sellers_amount,screen_size,model_names,model_specs
0,ALCATEL,1690.0,Android,8.0,2000.0,36,5.0,1 1/8GB,Pro_Max Dual
1,ALCATEL,1803.0,Android,16.0,2000.0,36,5.0,1 5033D,1/16GB_Volcano (5033D-2LALUAF)
2,ALCATEL,1803.0,Android,16.0,2000.0,36,5.0,1 5033D,1/16GB_Volcano (5033D-2LALUAF)
3,ALCATEL,1803.0,Android,16.0,2000.0,36,5.0,1 5033D,1/16GB_Volcano (5033D-2LALUAF)
4,Nokia,1999.0,Android,16.0,3000.0,10,5.71,1.3 1/16GB,Pro_Max Dual
5,Honor,10865.0,Android,64.0,3400.0,2,5.8,10 6/64GB,Pro_Max Dual
6,Honor,3999.0,Android,32.0,3400.0,2,6.21,10 Lite,Pro_Max Dual
7,Honor,4973.0,Android,64.0,3400.0,6,6.21,10 Lite,Pro_Max Dual
8,Honor,5100.0,Android,128.0,3400.0,3,6.21,10 lite,Pro_Max Dual
9,Honor,4948.0,Android,64.0,3400.0,8,6.21,10 lite,Pro_Max Dual
10,Honor,4948.0,Android,64.0,3400.0,8,6.21,10 lite,Pro_Max Dual
11,Honor,5165.0,Android,64.0,3400.0,7,6.21,10 lite,Pro_Max Dual
12,Honor,5499.0,Android,128.0,3400.0,2,6.21,10i 4/128GB,Pro_Max Dual
13,Honor,5499.0,Android,128.0,3400.0,2,6.21,10i 4/128GB,Pro_Max Dual
14,Meizu,6584.0,Android,128.0,3000.0,1,5.45,15 4/128GB,Pro_Max Dual
15,Meizu,5272.0,Android,64.0,3000.0,3,5.45,15 4/64GB,Pro_Max Dual
16,Meizu,5272.0,Android,64.0,3000.0,3,5.45,15 4/64GB,Pro_Max Dual
17,Meizu,5272.0,Android,64.0,3000.0,3,5.45,15 4/64GB,Pro_Max Dual
18,Meizu,5328.0,Android,64.0,3500.0,1,5.95,15 Plus,Pro_Max Dual
19,Meizu,5328.0,Android,64.0,3500.0,1,5.95,15 Plus,Pro_Max Dual
20,Meizu,5328.0,Android,64.0,3500.0,1,5.95,15 Plus,Pro_Max Dual
21,Meizu,5926.0,Android,128.0,3100.0,11,6.0,16 6/128GB,Pro_Max Dual
22,Meizu,5231.0,Android,64.0,3100.0,19,6.0,16 6/64GB,Pro_Max Dual
23,Meizu,5649.0,Android,128.0,3100.0,2,6.0,16X 6/128GB,Pro_Max Dual
24,Meizu,7229.0,Android,128.0,4000.0,11,6.2,16Xs 6/128GB,Pro_Max Dual
25,Meizu,7776.0,Android,64.0,3010.0,9,6.0,16th 6/64GB,Pro_Max Dual
26,ALCATEL,2399.0,Android,16.0,3000.0,4,5.5,1B 5002H,Pro_Max Dual
27,ALCATEL,2408.0,Android,16.0,3000.0,31,5.5,1B 5002H,Pro_Max Dual
28,ALCATEL,3249.0,Android,32.0,4000.0,38,6.22,1SE 3/32GB,Pro_Max Dual
29,ALCATEL,3877.0,Android,128.0,4000.0,35,6.22,1SE 4/128GB,Pro_Max Dual
30,ALCATEL,3877.0,Android,128.0,4000.0,35,6.22,1SE 4/128GB,Pro_Max Dual
31,Nokia,2299.0,Android,16.0,3000.0,1,5.71,2.2 2/16GB,Pro_Max Dual
32,Nokia,2799.0,Android,32.0,4000.0,2,6.2,2.3 2/32GB,Pro_Max Dual
33,Nokia,3162.0,Android,32.0,4500.0,17,6.5,2.4 2/32GB,Pro_Max Dual
34,Honor,9999.0,Android,128.0,3750.0,1,6.26,20 6/128GB,Pro_Max Dual
35,Nokia,2530.0,iOS,4.0,1500.0,26,2.8,2720 Flip,Pro_Max Dual
36,realme,7068.0,Android,128.0,4045.0,1,6.3,3 Pro,Pro_Max Dual
37,realme,7068.0,Android,128.0,4045.0,1,6.3,3 Pro,Pro_Max Dual
38,Nokia,3899.0,Android,64.0,4000.0,24,6.39,3.4 3/64GB,Pro_Max Dual
39,OnePlus,6991.0,OxygenOS,128.0,3400.0,9,5.5,3T 128GB,Pro_Max Dual
40,OnePlus,6991.0,OxygenOS,128.0,3400.0,9,5.5,3T 128GB,Pro_Max Dual
41,OnePlus,5856.0,OxygenOS,64.0,3400.0,10,5.5,3T 64GB,Pro_Max Dual
42,ALCATEL,3590.0,Android,64.0,4000.0,1,6.52,3X 5048Y,Pro_Max Dual
43,Archos,840.0,Android,8.0,1300.0,1,4.0,40 Neon,Pro_Max Dual
44,Archos,840.0,Android,8.0,1300.0,1,4.0,40 Neon,Pro_Max Dual
45,realme,5757.0,Android,128.0,5000.0,1,6.5,5 4/128GB,Pro_Max Dual
46,OnePlus,7333.0,Android,64.0,3300.0,1,5.5,5 6/64GB,Pro_Max Dual
47,OnePlus,7333.0,Android,64.0,3300.0,1,5.5,5 6/64GB,Pro_Max Dual
48,realme,8294.0,Android,128.0,4035.0,1,6.3,5 Pro,Pro_Max Dual
49,realme,8294.0,Android,128.0,4035.0,1,6.3,5 Pro,Pro_Max Dual
50,realme,8294.0,Android,128.0,4035.0,1,6.3,5 Pro,Pro_Max Dual
51,Nokia,4429.0,Android,64.0,4000.0,42,6.55,5.3 4/64GB,Pro_Max Dual
52,Nokia,9323.0,Android,128.0,4000.0,4,6.39,5.4 4/128GB,Pro_Max Dual
53,realme,4761.0,Android,64.0,5000.0,2,6.5,5i 4/64GB,Pro_Max Dual
54,realme,5936.0,Android,128.0,4300.0,20,6.5,6 4/128GB,Pro_Max Dual
55,realme,5299.0,Android,64.0,4300.0,1,6.5,6 4/64GB,Pro_Max Dual
56,Nokia,6381.0,Android,64.0,3000.0,3,5.5,6 64GB,Pro_Max Dual
57,Nokia,5265.0,Android,64.0,3000.0,1,5.5,6 64GB,Pro_Max Dual
58,realme,6767.0,Android,128.0,4300.0,34,6.5,6 8/128GB,Pro_Max Dual
59,realme,8045.0,Android,128.0,4300.0,10,6.6,6 Pro,Pro_Max Dual
60,Nokia,3820.0,Android,32.0,3000.0,2,5.5,6.1 4/32GB,Pro_Max Dual
61,Nokia,3962.0,Android,64.0,3000.0,4,5.5,6.1 4/64GB,Pro_Max Dual
62,Nokia,5020.0,Android,64.0,3060.0,1,5.8,6.1 Plus,Pro_Max Dual
63,realme,5777.0,Android,64.0,4300.0,1,6.5,6S 4/64GB,Pro_Max Dual
64,realme,5777.0,Android,64.0,4300.0,1,6.5,6S 4/64GB,Pro_Max Dual
65,realme,6078.0,Android,128.0,4300.0,5,6.5,6S 6/128GB,Pro_Max Dual
66,OnePlus,15625.0,Android,256.0,3700.0,8,6.41,6T 8/256GB,Pro_Max Dual
67,realme,4292.0,Android,64.0,5000.0,17,6.5,6i 3/64GB,Pro_Max Dual
68,realme,4946.0,Android,128.0,5000.0,27,6.5,6i 4/128GB,Pro_Max Dual
69,Honor,2766.0,Android,16.0,3100.0,1,5.2,7 16GB,Pro_Max Dual
70,Honor,2766.0,Android,16.0,3100.0,1,5.2,7 16GB,Pro_Max Dual
71,Honor,2766.0,Android,16.0,3100.0,1,5.2,7 16GB,Pro_Max Dual
72,realme,6215.0,Android,64.0,5000.0,3,6.5,7 6/64GB,Pro_Max Dual
73,OnePlus,14443.0,Android,256.0,3700.0,11,6.41,7 8/256GB,Pro_Max Dual
74,Nokia,7612.0,Android,64.0,3800.0,2,6.0,7 Plus,Pro_Max Dual
75,realme,8584.0,Android,128.0,4500.0,23,6.4,7 Pro,Pro_Max Dual
76,OnePlus,17172.0,Android,256.0,4300.0,11,6.55,8 12/256GB,Pro_Max Dual
77,Honor,3613.0,Android,32.0,3000.0,3,5.2,8 3/32GB,Pro_Max Dual
78,Honor,3499.0,Android,64.0,3000.0,1,5.2,8 4/64GB,Pro_Max Dual
79,OnePlus,15840.0,Android,128.0,4300.0,13,6.55,8 8/128GB,Pro_Max Dual
80,Nokia,6222.0,Android,64.0,3090.0,1,5.3,8 Dual,Pro_Max Dual
81,OnePlus,22587.0,Android,256.0,4510.0,32,6.78,8 Pro,Pro_Max Dual
82,OnePlus,20709.0,Android,128.0,4510.0,23,6.78,8 Pro,Pro_Max Dual
83,Nokia,19041.0,Android,128.0,4500.0,18,6.81,8.3 5G,Pro_Max Dual
84,Honor,3199.0,Android,32.0,3020.0,1,6.09,8A 2/32GB,Pro_Max Dual
85,Honor,3844.0,Android,64.0,3020.0,2,6.09,8A 3/64GB,Pro_Max Dual
86,Honor,3844.0,Android,64.0,3020.0,2,6.09,8A 3/64GB,Pro_Max Dual
87,Honor,2499.0,Android,32.0,3020.0,1,5.7,8S 2/32GB,Pro_Max Dual
88,Honor,2499.0,Android,32.0,3020.0,1,5.7,8S 2/32GB,Pro_Max Dual
89,OnePlus,23999.0,Android,256.0,4500.0,2,6.55,8T 12/256GB,Cyberpunk_2077 Edition
90,OnePlus,18200.0,Android,256.0,4500.0,29,6.55,8T 12/256GB,Pro_Max Dual
91,OnePlus,16845.0,Android,128.0,4500.0,35,6.55,8T 8/128GB,Pro_Max Dual
92,Honor,5652.0,Android,64.0,5000.0,2,7.12,8x Max,Pro_Max Dual
93,Honor,5652.0,Android,64.0,5000.0,2,7.12,8x Max,Pro_Max Dual
94,Honor,5844.0,Android,64.0,5000.0,3,7.12,8x Max,Pro_Max Dual
95,Honor,4461.0,Android,64.0,3200.0,5,5.15,9 4/64GB,Pro_Max Dual
96,Honor,3491.0,Android,32.0,3000.0,3,5.65,9 Lite,Pro_Max Dual
97,Honor,3424.0,Android,32.0,3000.0,2,5.84,9i 3/32GB,Pro_Max Dual
98,Honor,3424.0,Android,32.0,3000.0,2,5.84,9i 3/32GB,Pro_Max Dual
99,Honor,4009.0,Android,64.0,3000.0,1,5.84,9i 4/64GB,Pro_Max Dual
100,Honor,4009.0,Android,64.0,3000.0,1,5.84,9i 4/64GB,Pro_Max Dual
101,Honor,5599.0,Android,128.0,4000.0,3,6.59,9x 4/128GB,Pro_Max Dual
102,AGM,5628.0,Android,128.0,4400.0,11,5.7,A10 6/128GB,Pro_Max Dual
103,OPPO,3520.0,Android,32.0,4230.0,15,6.22,A12 3/32GB,Pro_Max Dual
104,OPPO,3949.0,Android,64.0,4230.0,4,6.22,A12 4/64GB,Pro_Max Dual
105,Blackview,1852.0,Android,16.0,2500.0,2,5.5,A30 2/16GB,Pro_Max Dual
106,Blackview,1852.0,Android,16.0,2500.0,2,5.5,A30 2/16GB,Pro_Max Dual
107,OPPO,4471.0,Android,64.0,4230.0,18,6.5,A31 4/64GB,Pro_Max Dual
108,OPPO,4773.0,Android,64.0,5000.0,4,6.5,A5 2020,Pro_Max Dual
109,Archos,1599.0,Android,16.0,2700.0,1,5.0,A50 GRANITE,Pro_Max Dual
110,Bravis,2199.0,Android,16.0,3200.0,1,5.0,A512 Harmony,Pro_Max Dual
111,OPPO,5448.0,Android,64.0,5000.0,65,6.5,A52 4/64GB,Pro_Max Dual
112,OPPO,5683.0,Android,128.0,5000.0,19,6.5,A53 4/128GB,Pro_Max Dual
113,OPPO,5257.0,Android,64.0,5000.0,66,6.5,A53 4/64GB,Pro_Max Dual
114,NUU,1599.0,Android,16.0,2650.0,4,5.5,A5L+ 2/16GB,Pro_Max Dual
115,OPPO,3266.0,Android,32.0,4230.0,2,6.2,A5s 3/32Gb,Pro_Max Dual
116,Blackview,1910.0,Android,16.0,4080.0,42,6.1,A60 1/16GB,Pro_Max Dual
117,Blackview,2831.0,Android,64.0,4080.0,8,6.08,A60 Plus,Pro_Max Dual
118,Blackview,2465.0,Android,16.0,4080.0,15,6.08,A60 Pro,Pro_Max Dual
119,Lenovo,3391.0,Android,32.0,4000.0,5,6.09,A7 2/32GB,Pro_Max Dual
120,UMIDIGI,3868.0,Android,128.0,4150.0,4,6.3,A7 Pro,Pro_Max Dual
121,UMIDIGI,3868.0,Android,128.0,4150.0,4,6.3,A7 Pro,Pro_Max Dual
122,UMIDIGI,3327.0,Android,64.0,4150.0,2,6.3,A7 Pro,Pro_Max Dual
123,OPPO,6867.0,Android,128.0,5000.0,11,6.5,A72 4/128GB,Pro_Max Dual
124,OPPO,6615.0,Android,128.0,4015.0,55,6.44,A73 4/128GB,Pro_Max Dual
125,UMIDIGI,2479.0,Android,32.0,4150.0,1,6.53,A7S 2/32GB,Pro_Max Dual
126,AGM,4463.0,Android,32.0,3608.201812191104,3,5.0,A8 3/32GB,Pro_Max Dual
127,Blackview,2232.0,Android,16.0,4200.0,10,6.21,A80 2/16GB,Pro_Max Dual
128,Blackview,3250.0,Android,64.0,4680.0,26,6.49,A80 Pro,Pro_Max Dual
129,OPPO,6039.0,Android,128.0,5000.0,1,6.5,A9 2020,Pro_Max Dual
130,OPPO,5699.0,Android,128.0,5000.0,1,6.5,A9 2020,Pro_Max Dual
131,AGM,5851.0,Android,32.0,5400.0,10,5.99,A9 4/32GB,Pro_Max Dual
132,AGM,6900.0,Android,64.0,5400.0,14,5.99,A9 4/64GB,Pro_Max Dual
133,OPPO,8141.0,Android,128.0,4025.0,21,6.4,A91 8/128GB,Pro_Max Dual
134,Crosscall,3460.0,Android,32.0,3500.0,1,5.0,Action-X3 3/32GB,Pro_Max Dual
135,Sharp,7827.0,Android,64.0,2900.0,7,5.99,Aquos D10,Pro_Max Dual
136,Ulefone,12913.0,Android,128.0,5800.0,5,6.67,Armor 10,Pro_Max Dual
137,Ulefone,6692.0,Android,64.0,3608.201812191104,6,5.7,Armor 3W,Pro_Max Dual
138,Ulefone,7498.0,Android,64.0,10300.0,3,5.7,Armor 3WT,Pro_Max Dual
139,Ulefone,7958.0,Android,128.0,5500.0,10,6.3,Armor 7E,Pro_Max Dual
140,Ulefone,7958.0,Android,128.0,5500.0,10,6.3,Armor 7E,Pro_Max Dual
141,Ulefone,5943.0,Android,64.0,5500.0,29,6.1,Armor 8,Pro_Max Dual
142,Ulefone,15611.0,Android,128.0,6600.0,20,6.3,Armor 9,Pro_Max Dual
143,Ulefone,11062.0,Android,128.0,6600.0,17,6.3,Armor 9E,Pro_Max Dual
144,Ulefone,11062.0,Android,128.0,6600.0,17,6.3,Armor 9E,Pro_Max Dual
145,Ulefone,3155.0,Android,32.0,5000.0,29,5.5,Armor X3,Pro_Max Dual
146,Ulefone,3768.0,Android,32.0,5000.0,38,5.5,Armor X5,Pro_Max Dual
147,Ulefone,4251.0,Android,64.0,5000.0,28,5.5,Armor X5,Pro_4/64GB (6937748733829)
148,Ulefone,2786.0,Android,16.0,4000.0,38,5.0,Armor X6,Pro_Max Dual
149,Ulefone,3072.0,Android,16.0,3608.201812191104,38,5.0,Armor X7,Pro_Max Dual
150,Ulefone,3550.0,Android,32.0,4000.0,35,5.0,Armor X7,Pro_Max Dual
151,Ulefone,4424.0,Android,64.0,5080.0,33,5.7,Armor X8,Pro_Max Dual
152,Tecno,1699.0,Android,8.0,4000.0,1,5.45,B1P DS,Pro_Max Dual
153,Tecno,1699.0,Android,8.0,4000.0,1,5.45,B1P DS,Pro_Max Dual
154,ERGO,1715.0,Android,8.0,2500.0,1,5.0,B505 Unit,4G_Dual Black
155,DOOGEE,3107.0,Android,64.0,5050.0,1,5.5,BL5000 Black,Pro_Max Dual
156,DOOGEE,3107.0,Android,64.0,5050.0,1,5.5,BL5000 Black,Pro_Max Dual
157,DOOGEE,2323.0,Android,16.0,5500.0,2,6.19,BL5500 Lite,2/16GB_Dual Gold
158,Blackview,2974.0,Android,32.0,5580.0,23,5.7,BV4900 3/32GB,Pro_Max Dual
159,Blackview,3474.0,Android,64.0,5580.0,13,5.7,BV4900 Pro,Pro_Max Dual
160,Blackview,4727.0,Android,128.0,5580.0,13,5.7,BV5100 4/128GB,Pro_Max Dual
161,Blackview,6789.0,Android,128.0,5580.0,22,5.7,BV5100 Pro,Pro_Max Dual
162,Blackview,2596.0,Android,16.0,4400.0,54,5.5,BV5500 2/16GB,Pro_Max Dual
163,Blackview,2720.0,Android,32.0,4400.0,25,5.5,BV5500 Plus,Pro_Max Dual
164,Blackview,3566.0,Android,16.0,4400.0,47,5.5,BV5500 Pro,Pro_Max Dual
165,Blackview,3566.0,Android,16.0,4400.0,47,5.5,BV5500 Pro,Pro_Max Dual
166,Blackview,2394.0,Android,16.0,5580.0,1,5.5,BV5800 Pro,Pro_Max Dual
167,Blackview,3668.0,Android,32.0,5580.0,26,5.7,BV5900 3/32GB,Pro_Max Dual
168,Blackview,3386.0,Android,16.0,5580.0,23,6.88,BV6100 3/16GB,Pro_Max Dual
169,Blackview,3762.0,Android,32.0,4380.0,29,5.7,BV6300 3/32GB,Pro_Max Dual
170,Blackview,5418.0,Android,128.0,4380.0,28,5.7,BV6300 Pro,Pro_Max Dual
171,Blackview,6801.0,Android,64.0,6580.0,55,5.7,BV6800 Pro,Pro_Max Dual
172,Blackview,4793.0,Android,64.0,5580.0,10,5.84,BV6900 4/64GB,Pro_Max Dual
173,Blackview,4584.0,Android,64.0,4180.0,19,5.0,BV8000 Pro,Pro_Max Dual
174,Blackview,4584.0,Android,64.0,4180.0,19,5.0,BV8000 Pro,Pro_Max Dual
175,Blackview,5355.0,Android,64.0,13000.0,13,6.3,BV9100 4/64GB,Pro_Max Dual
176,Blackview,6356.0,Android,64.0,10000.0,5,5.7,BV9500 Black,Pro_Max Dual
177,Blackview,5851.0,Android,64.0,10000.0,17,5.7,BV9500 Plus,Pro_Max Dual
178,Blackview,8087.0,Android,128.0,10000.0,7,5.7,BV9500 Pro,Pro_Max Dual
179,Blackview,6072.0,Android,64.0,5580.0,20,6.21,BV9600 4/64GB,Pro_Max Dual
180,Blackview,6072.0,Android,64.0,5580.0,20,6.21,BV9600 4/64GB,Pro_Max Dual
181,Blackview,6898.0,Android,128.0,5580.0,10,6.21,BV9600 Pro,Pro_Max Dual
182,Blackview,6898.0,Android,128.0,5580.0,10,6.21,BV9600 Pro,Pro_Max Dual
183,Blackview,6126.0,Android,128.0,5580.0,18,6.21,BV9600E 4/128GB,Pro_Max Dual
184,Blackview,6967.0,Android,128.0,4380.0,20,5.84,BV9700 Pro,Pro_Max Dual
185,Blackview,7686.0,Android,128.0,4380.0,3,5.84,BV9700 Pro,6/128GB_Black Night
186,Blackview,10064.0,Android,128.0,6580.0,14,6.3,BV9800 6/128Gb,Pro_Max Dual
187,Blackview,10064.0,Android,128.0,6580.0,14,6.3,BV9800 6/128Gb,Pro_Max Dual
188,Blackview,10436.0,Android,128.0,6580.0,30,6.3,BV9800 Pro,Pro_Max Dual
189,Blackview,9916.0,Android,256.0,4380.0,14,5.84,BV9900 8/256GB,Pro_Max Dual
190,Blackview,12667.0,Android,128.0,4380.0,6,5.84,BV9900 Pro,Pro_Max Dual
191,Blackview,7608.0,Android,128.0,4380.0,21,5.84,BV9900E 6/128GB,Pro_Max Dual
192,UMIDIGI,4994.0,Android,128.0,5000.0,4,6.3,Bison 6/128GB,Pro_Max Dual
193,Xiaomi,15149.0,Android,128.0,4000.0,2,6.39,Black Shark,2_Pro Black
194,Xiaomi,15399.0,Android,128.0,4000.0,11,6.39,Black Shark,2_Pro Iceberg
195,Xiaomi,18319.0,Android,256.0,4720.0,4,6.67,Black Shark,Pro_Max Dual
196,Xiaomi,13846.0,Android,128.0,4720.0,31,6.67,Black Shark,Pro_Max Dual
197,Xiaomi,13146.0,Android,128.0,4000.0,1,5.99,Black Shark,Pro_Max Dual
198,ZTE,4152.0,Android,128.0,5000.0,48,6.49,Blade 20,Smart_4/128GB Green
199,ZTE,2016.0,Android,32.0,2600.0,56,5.45,Blade A3,Pro_Max Dual
200,ZTE,2014.0,Android,32.0,2600.0,43,5.45,Blade A3,Pro_Max Dual
201,ZTE,2021.0,Android,32.0,2600.0,47,5.45,Blade A3,Pro_Max Dual
202,ZTE,1999.0,Android,16.0,2600.0,1,5.45,Blade A5,Pro_Max Dual
203,ZTE,1999.0,Android,16.0,2600.0,1,5.45,Blade A5,Pro_Max Dual
204,ZTE,1999.0,Android,16.0,2600.0,1,5.45,Blade A5,Pro_Max Dual
205,ZTE,2257.0,Android,32.0,2600.0,4,5.45,Blade A5,Pro_Max Dual
206,ZTE,2435.0,Android,32.0,2600.0,8,5.45,Blade A5,Pro_Max Dual
207,ZTE,2517.0,Android,32.0,3200.0,44,6.08,Blade A5,Pro_Max Dual
208,ZTE,2590.0,Android,32.0,3200.0,34,6.1,Blade A7,Pro_Max Dual
209,ZTE,2783.0,Android,32.0,4000.0,56,6.08,Blade A7,Pro_Max Dual
210,ZTE,3154.0,Android,64.0,4000.0,53,6.08,Blade A7,Pro_Max Dual
211,ZTE,3052.0,Android,64.0,4000.0,38,6.5,Blade A7S,Pro_Max Dual
212,ZTE,1801.0,Android,32.0,2600.0,39,6.0,Blade L210,Pro_Max Dual
213,ZTE,1789.0,Android,32.0,2600.0,42,6.0,Blade L210,Pro_Max Dual
214,ZTE,1789.0,Android,32.0,2600.0,42,6.0,Blade L210,Pro_Max Dual
215,ZTE,1552.0,Android,16.0,2000.0,44,5.0,Blade L8,Pro_Max Dual
216,ZTE,1529.0,Android,16.0,2000.0,45,5.0,Blade L8,Pro_Max Dual
217,ZTE,4041.0,Android,128.0,5000.0,45,6.82,Blade V2020,Pro_Max Dual
218,ZTE,3821.0,Android,64.0,5000.0,43,6.82,Blade V2020,Pro_Max Dual
219,realme,3055.0,Android,32.0,5000.0,5,6.5,C11 2/32GB,Pro_Max Dual
220,realme,3015.0,Android,32.0,5000.0,9,6.5,C11 2/32GB,Pro_Max Dual
221,Oukitel,3409.0,Android,64.0,4000.0,10,6.55,C18 Pro,Pro_Max Dual
222,Oukitel,2132.0,Android,16.0,4000.0,3,6.49,C19 2/16GB,Pro_Max Dual
223,Oukitel,2104.0,Android,16.0,4000.0,4,6.49,C19 2/16GB,Pro_Max Dual
224,realme,2899.0,Android,32.0,4000.0,1,6.1,C2 2/32GB,Pro_Max Dual
225,Oukitel,3276.0,Android,64.0,4000.0,11,6.4,C21 4/64GB,Pro_Max Dual
226,realme,3296.0,Android,32.0,5000.0,10,6.5,C3 2/32GB,Pro_Max Dual
227,realme,3361.0,Android,32.0,5000.0,11,6.5,C3 2/32GB,Pro_Max Dual
228,realme,3399.0,Android,32.0,5000.0,1,6.5,C3 3/32GB,Pro_Max Dual
229,realme,3812.0,Android,64.0,5000.0,17,6.5,C3 3/64GB,Pro_Max Dual
230,Cubot,5671.0,Android,128.0,4200.0,4,6.4,C30 8/128GB,Pro_Max Dual
231,S-TELL,1150.0,Android,4.0,2000.0,1,5.0,C552 Black,Pro_Max Dual
232,S-TELL,1150.0,Android,4.0,2000.0,1,5.0,C552 Red,Pro_Max Dual
233,Meizu,1899.0,Android,16.0,3000.0,1,5.45,C9 2/16GB,Pro_Max Dual
234,Meizu,2618.0,Android,32.0,3000.0,1,5.45,C9 Pro,Pro_Max Dual
235,Meizu,2618.0,Android,32.0,3000.0,1,5.45,C9 Pro,Pro_Max Dual
236,Crosscall,2950.0,Android,16.0,3500.0,1,5.0,CORE-X3 2/16GB,Pro_Max Dual
237,Tecno,2999.0,Android,32.0,4000.0,2,6.55,Camon 12,Air_CC6 Gold
238,Tecno,3440.0,Android,64.0,4000.0,12,6.52,Camon 12,Pro_Max Dual
239,Tecno,4057.0,Android,64.0,5000.0,6,6.6,Camon 15,4/64GB_Dark (4895180755057)
240,Tecno,4299.0,Android,128.0,5000.0,3,6.6,Camon 15,CD7_4/128GB Purple
241,Coolpad,3968.0,Android,64.0,4060.0,2,5.5,Cool Play,Pro_Max Dual
242,Coolpad,3968.0,Android,64.0,4060.0,2,5.5,Cool Play,Pro_Max Dual
243,Archos,2059.0,Android,16.0,2000.0,5,5.0,Core 50,Pro_Max Dual
244,Bluboo,1979.0,Android,16.0,2700.0,1,5.5,D6 Pro,Pro_Max Dual
245,Bluboo,1979.0,Android,16.0,2700.0,1,5.5,D6 Pro,Pro_Max Dual
246,LG,2884.0,Android,32.0,3000.0,1,5.5,D855 G3,Pro_Max Dual
247,LG,2969.0,Android,32.0,3000.0,1,5.5,D858 G3,Pro_Max Dual
248,Motorola,5590.0,Android,32.0,3760.0,1,5.4,Droid Turbo,2_32GB Nylon
249,Motorola,5590.0,Android,32.0,3760.0,1,5.4,Droid Turbo,2_32GB Nylon
250,2E,1250.0,Android,8.0,1500.0,18,4.5,E450A 2018,Pro_Max Dual
251,2E,1850.0,Android,8.0,2600.0,5,4.5,E450R DualSim,Pro_Max Dual
252,2E,1362.0,Android,8.0,2500.0,6,5.0,E500A 2019,Pro_Max Dual
253,Motorola,3490.0,Android,64.0,3000.0,1,6.1,E6 Plus,Pro_Max Dual
254,Motorola,3444.0,Android,64.0,3000.0,2,6.1,E6 Plus,Pro_Max Dual
255,Motorola,2992.0,Android,64.0,3000.0,30,6.1,E6S 4/64,GB_Meteor (PAJE0031RS)
256,Motorola,4217.0,Android,64.0,5000.0,5,6.5,E7 Plus,4/64GB_Misty (PAKX0008RS)
257,Motorola,15017.0,Android,128.0,4500.0,20,6.7,Edge 5G,6/128GB_Dual (XT2063-3)
258,2E,1610.0,Android,16.0,3020.0,8,5.3,F534L 2018,Pro_Max Dual
259,2E,1599.0,Android,16.0,3020.0,3,5.3,F534L 2018,Pro_Max Dual
260,2E,2167.0,Android,16.0,3020.0,2,5.7,F572L 2018,Pro_Max Dual
261,2E,1939.0,Android,16.0,3020.0,4,5.7,F572L 2018,Pro_Max Dual
262,OPPO,29999.0,Android,256.0,4200.0,2,6.7,Find X2,Pro_Max Dual
263,OPPO,32530.0,Android,512.0,4260.0,4,6.7,Find X2,Pro_Max Dual
264,LG,3742.0,Android,32.0,3300.0,1,5.7,G6 32GB,Pro_Max Dual
265,LG,3850.0,Android,64.0,3300.0,1,5.7,G6 64GB,Pro_Max Dual
266,LG,3799.0,Android,64.0,3300.0,1,5.7,G6 64GB,Pro_Max Dual
267,LG,4099.0,Android,64.0,3300.0,1,5.7,G6 G600L,Pro_Max Dual
268,LG,4099.0,Android,64.0,3300.0,1,5.7,G6 G600L,Pro_Max Dual
269,LG,4099.0,Android,64.0,3300.0,1,5.7,G6 G600L,Pro_Max Dual
270,LG,8009.0,Android,128.0,3300.0,1,5.7,G6 Plus,Pro_Max Dual
271,LG,8009.0,Android,128.0,3300.0,1,5.7,G6 Plus,Pro_Max Dual
272,Motorola,4849.0,Android,64.0,3000.0,2,6.2,G7 4/64GB,Pro_Max Dual
273,LG,5571.0,Android,64.0,3000.0,2,6.1,G7 ThinQ,4/64GB_Aurora (LMG710EMW.ACISBK)
274,LG,5421.0,Android,64.0,3000.0,2,6.1,G7 ThinQ,4/64GB_Moroccan (LMG710EMW.ACISBL)
275,LG,5713.0,Android,64.0,3000.0,3,6.1,G7 ThinQ,Pro_Max Dual
276,LG,5798.0,Android,64.0,3000.0,2,6.1,G7 ThinQ,Pro_Max Dual
277,Motorola,5464.0,Android,64.0,5000.0,27,6.4,G8 Power,4/64GB_Dual Black
278,Motorola,4772.0,Android,64.0,5000.0,12,6.5,G8 Power,Lite_4/64GB Blue
279,LG,8299.0,Android,128.0,3500.0,1,6.1,G8 ThinQ,Pro_Max Dual
280,LG,17790.0,Android,128.0,4000.0,21,6.4,G8X ThinQ,Pro_Max Dual
281,LG,14427.0,Android,128.0,3550.0,21,6.21,G8s ThinQ,Pro_Max Dual
282,Motorola,4812.0,Android,64.0,5000.0,17,6.5,G9 Play,4/64GB_Sapphire (PAKK0016RS)
283,Motorola,6697.0,Android,128.0,5000.0,46,6.81,G9 Plus,4/128GB_Navy (PAKM0019RS)
284,Samsung,3529.0,Android,32.0,2550.0,2,5.1,G920F Galaxy,S6_32GB Pearl)
285,Samsung,4511.0,Android,32.0,2600.0,1,5.1,G925F Galaxy,S6_Edge (White
286,Samsung,5930.0,Android,32.0,3600.0,1,5.5,G935FD Galaxy,S7_Edge Gold
287,Samsung,2940.0,Android,16.0,3000.0,33,5.7,Galaxy A01,Pro_Max Dual
